"Información del sitio:","EZEIZA"
Id. de licencia:,
Uso de licencias del sitio:,Canales de la cámara: 608/674,Orígenes de TPV: 1/1,Canales LPR6: 3/3

Avigilon Cloud Services:,Error desconocido
"22/12/2025 14:35:02"

Información general:
Nombre de servidor,Versión del servidor:,IP del servidor:,Nombre del modelo:,Nombre del sistema:,Etiqueta de mantenimiento:,Tipo de GPU:,Sistema operativo:,Carga de CPU:,Uso de la memoria:,Memoria disponible del sistema:,Tiempo de actividad:,Servicio LPR:,Versión de LPR:,Servicio de análisis:,Versión de servicio de análisis:,Carga máxima (últimos 3 días):
"EZE01","7.14.20.14","10.116.85.20","PowerEdge R740xd","EZE1","357VMR2","Windows Server 2012 R2","Unknown","10%","5882,2 MB","22477,4 MB","22 días, 0 horas, 53 minutos, 9 segundos","No disponible","Unknown","No disponible","Unknown","No hay datos disponibles"
"FAILOVER","770-NTP-ISLA07- B","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","NTP-PATIO","","Device,1.1.00188527ed81,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527ed81.cam00","10.116.82.191","00:18:85:27:ED:81","4.10.4.72(32621)","4.10.4.72","101906136705","True","True","None","Online","0","2592x1944","14","7","Desconocido","Grabado: 458 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","760-NTP-ISLA-01 D","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","NTP-PATIO","","Device,1.1.00188527ee08,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527ee08.cam00","10.116.82.126","00:18:85:27:EE:08","4.10.4.72(32621)","4.10.4.72","101906136840","True","True","None","Online","0","2592x1944","6","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","776-NTP-ISLA-10 B","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","NTP-PATIO","","Device,1.1.00188527ee85,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527ee85.cam00","10.116.82.190","00:18:85:27:EE:85","4.10.4.72(32621)","4.10.4.72","101906136965","True","True","None","Online","0","2592x1944","13","7","Desconocido","","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","153-PK(E2)-PER-03","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-ENTRADA/MULTINIVEL","","Device,1.1.00188527fbcc,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fbcc.cam00","10.116.81.71","00:18:85:27:FB:CC","4.10.4.72(32621)","4.10.4.72","101906170364","True","True","None","Online","0","1920x1080","6","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","154-PK (E2)-PER-04","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP - ENTRADA /MULTINIVEL","","Device,1.1.00188527fbfb,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fbfb.cam00","10.116.81.73","00:18:85:27:FB:FB","4.10.4.72(32621)","4.10.4.72","101906170411","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","424-PK (E4) - LARGA ESTADIA - 02","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","PK (E4) - LARGA ESTADIA - 02","","Device,1.1.00188527fc08,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fc08.cam00","10.116.83.81","00:18:85:27:FC:08","4.10.4.72(32621)","4.10.4.72","101906170424","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","290-PK (E2) - MN2S - PG16","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL-2 / NIVEL-2","","Device,1.1.00188527fc49,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fc49.cam00","10.116.81.87","00:18:85:27:FC:49","3.28.0.82(27700)","4.14.0.116","101906170489","True","False","None","FirmwareUpgradeRequied","0","1920x1080","6","8","Desconocido","Grabado: 504 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","214-PK (E2) - MN1 - PG17","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1","","Device,1.1.00188527fc51,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fc51.cam00","10.116.81.38","00:18:85:27:FC:51","3.28.0.82(27700)","4.14.0.116","101906170497","True","False","None","FirmwareUpgradeRequied","0","1920x1080","9","5","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","249-PK (E2) - MN1S - PG13","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL-1 / NIVEL-1","","Device,1.1.00188527fc52,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fc52.cam00","10.116.81.69","00:18:85:27:FC:52","3.28.0.82(27700)","4.14.0.116","101906170498","True","False","None","FirmwareUpgradeRequied","0","1920x1080","9","5","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","3027-PLA-POSICION-65","Avigilon (ONVIF)","8.0-H4A-BO1-IR-B","POSICION-65 ALFA/CABECERA 05","","Device,1.1.0018852877e2,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.0018852877e2.cam00","10.116.83.152","00:18:85:28:77:E2","4.10.4.72(32621)","4.10.4.72","101907102130","True","True","None","Online","0","3840x2160","8","10","Desconocido","Grabado: 212 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","830-NTP-5ta AVENIDA 01","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-5ta AVENIDA 01","","Device,1.1.00188527fcd0,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fcd0.cam00","10.116.81.102","00:18:85:27:FC:D0","4.10.4.72(32621)","4.10.4.72","101906170624","True","True","None","Online","0","1920x1080","7","10","Desconocido","Grabado: 28 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","866-NTP-PIR-1","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-PREEMBARQUE","","Device,1.1.00188527fcd3,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fcd3.cam00","10.116.82.70","00:18:85:27:FC:D3","4.10.4.72(32621)","4.10.4.72","101906170627","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 504 días","Activado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","474-PK (E5) - PARKING T.C - 01","Avigilon (ONVIF)","8.0-H4A-BO1-IR-B","PK (E5) - PARKING T.C - 01","","Device,1.1.0018852877f2,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.0018852877f2.cam00","10.116.85.51","00:18:85:28:77:F2","4.10.4.72(32621)","4.10.4.72","101907102146","True","True","None","Online","0","3840x2160","7","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUBSUELO-ASC","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","NTP-ASCENSOR-NIVEL 0","","Device,1.1.001885286748,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885286748.cam00","10.116.82.120","00:18:85:28:67:48","3.28.0.82(27700)","4.14.0.102","101907087880","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","216-PK (E2) - MN1 - PG19","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1","","Device,1.1.001885280401,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885280401.cam00","10.116.81.35","00:18:85:28:04:01","3.28.0.82(27700)","4.14.0.116","101906182465","True","False","None","FirmwareUpgradeRequied","0","1920x1080","9","5","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","777-NTP-ISLA-10 C","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","NTP-PATIO","","Device,1.1.001885280c42,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885280c42.cam00","10.116.82.205","00:18:85:28:0C:42","4.10.4.72(32621)","4.10.4.72","101906194578","True","True","None","Online","0","2592x1944","8","10","Desconocido","Grabado: 458 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","836-NTP-PER-6","Avigilon (ONVIF)","5.0L-H4A-DO1-IR-B","NTP-PERGOLA","","Device,1.1.00188528072e,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528072e.cam00","10.116.82.206","00:18:85:28:07:2E","4.10.4.72(32621)","4.10.4.72","101906183278","True","True","None","Online","0","2592x1944","10","10","Desconocido","Grabado: 458 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","215-PK (E2) - MN1 - PG18","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1","","Device,1.1.001885285521,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885285521.cam00","10.116.81.37","00:18:85:28:55:21","3.28.0.82(27700)","4.14.0.116","101907023233","True","False","None","FirmwareUpgradeRequied","0","1920x1080","9","5","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","903-NTP-MIG-7","Avigilon (ONVIF)","5.0L-H4A-DO1-IR-B","NTP-MIGRACIONES","","Device,1.1.00188528075e,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528075e.cam00","10.116.82.112","00:18:85:28:07:5E","4.10.4.72(32621)","4.10.4.72","101906183326","True","True","None","Online","0","2592x1944","8","13","Desconocido","Grabado: 458 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB 2-1","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","Unknown","","Device,1.1.001885286822,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885286822.cam00","10.116.82.154","00:18:85:28:68:22","3.28.0.82(27700)","4.14.0.102","101907088098","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 458 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-PASILLO-2","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","NTP-SUBSUELO","","Device,1.1.00188528673b,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528673b.cam00","10.116.82.141","00:18:85:28:67:3B","3.28.0.82(27700)","4.14.0.102","101907087867","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","254-PK (E2) - MN1S - PG18","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL-1 / NIVEL-1","","Device,1.1.001885285621,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885285621.cam00","10.116.81.110","00:18:85:28:56:21","3.28.0.82(27700)","4.14.0.116","101907023489","True","False","None","FirmwareUpgradeRequied","0","1920x1080","6","13","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","212-PK (E2) - MN1 - PG15","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1","","Device,1.1.00188528555b,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528555b.cam00","10.116.81.53","00:18:85:28:55:5B","3.28.0.82(27700)","4.14.0.116","101907023291","True","False","None","FirmwareUpgradeRequied","0","1920x1080","9","5","Desconocido","Grabado: 101 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","764-NTP-ISLA-04 B","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","NTP-PATIO","","Device,1.1.001885287007,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287007.cam00","10.116.82.134","00:18:85:28:70:07","4.10.4.72(32621)","4.10.4.72","101907090119","True","True","None","Online","0","2592x1944","8","10","Desconocido","Grabado: 489 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","3009-PLA-POSICION-05","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","MANGA 05","","Device,1.1.001885287025,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287025.cam00","10.116.80.31","00:18:85:28:70:25","4.10.4.72(32621)","4.10.4.72","101907090149","True","True","None","Online","0","2592x1944","9","13","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","790-NTP-HPART-ESC","Avigilon (ONVIF)","5.0L-H4A-DO1-IR-B","NTP-HALL-ESCALERAS","","Device,1.1.0018852877b7,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.0018852877b7.cam00","10.116.82.108","00:18:85:28:77:B7","4.10.4.72(32621)","4.10.4.72","101907102087","True","True","None","Online","0","2592x1944","8","13","Desconocido","Grabado: 452 días","Activado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","3078-PLA-CALLE INT 16-02","Avigilon (ONVIF)","5.0L-H4A-BO1-IR-B","PLA-CALLE INT 16-02 / SAL-EMERG VIP","","Device,1.1.00188528705f,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528705f.cam00","10.116.80.250","00:18:85:28:70:5F","4.10.4.72(32621)","4.10.4.72","101907100207","True","True","None","Online","0","2592x1944","10","10","Desconocido","Grabado: 212 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","3028-PLA-POSICION-66","Avigilon (ONVIF)","8.0-H4A-BO1-IR-B","POSICION 66 ALFA-CABECERA 05","","Device,1.1.0018852877ab,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.0018852877ab.cam00","10.116.83.151","00:18:85:28:77:AB","4.10.4.72(32621)","4.10.4.72","101907102075","True","True","None","Online","0","3840x2160","8","10","Desconocido","Grabado: 458 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","835-NTP-PER-4","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-PERGOLA","","Device,1.1.001885287b6e,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287b6e.cam00","10.116.81.108","00:18:85:28:7B:6E","4.10.4.72(32621)","4.10.4.72","101907113038","True","True","None","Online","0","1920x1080","8","10","Desconocido","Grabado: 28 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","156-PK(E2)-MN0-ENTRADA 01","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-NIVEL 0/ MULTINIVEL","","Device,1.1.001885287ad6,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287ad6.cam00","10.116.81.96","00:18:85:28:7A:D6","4.10.4.72(32621)","4.10.4.72","101907112886","True","True","None","Online","0","1920x1080","6","10","Desconocido","Grabado: 101 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","3032-PLATAFORMA-CABECERA 17-35","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","PLATAFORMA-CABECERA 17-35","","Device,1.1.001885287a70,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287a70.cam00","10.116.83.95","00:18:85:28:7A:70","4.10.4.72(32621)","4.10.4.72","101907112784","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 101 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","877-NTP-PIR-12","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-PREEMBARQUE","","Device,1.1.001885287af6,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287af6.cam00","10.116.82.74","00:18:85:28:7A:F6","4.10.4.72(32621)","4.10.4.72","101907112918","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 452 días","Activado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","849-NTP-ING-PRE-4","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-PLANTA ALTA","","Device,1.1.001885287aeb,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287aeb.cam00","10.116.82.73","00:18:85:28:7A:EB","4.10.4.72(32621)","4.10.4.72","101907112907","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 504 días","Activado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","161-PK(E2)-MN0-SALIDA 02","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-NIVEL 0/MULTINIVEL","","Device,1.1.001885287af3,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287af3.cam00","10.116.81.98","00:18:85:28:7A:F3","4.10.4.72(32621)","4.10.4.72","101907112915","True","True","None","Online","0","1920x1080","6","10","Desconocido","Grabado: 28 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","315-PK (E2) - TORRE-CENTRO","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","TNTP - MULTINIVEL / NIVEL-TERRAZA","","Device,1.1.001885287af8,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287af8.cam00","10.116.80.24","00:18:85:28:7A:F8","4.10.4.72(32621)","4.10.4.72","101907112920","True","True","None","Online","0","1920x1080","3","8","Desconocido","","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB1-2","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-SUBSUELO-1","","Device,1.1.001885287fb6,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287fb6.cam00","10.116.82.124","00:18:85:28:7F:B6","4.10.4.72(32621)","4.10.4.72","101907114134","True","True","None","Online","0","1920x1080","8","10","Desconocido","Grabado: 212 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","878-NTP-PIR-13","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP-PREEMBARQUE","","Device,1.1.001885287bd9,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287bd9.cam00","10.116.82.75","00:18:85:28:7B:D9","4.10.4.72(32621)","4.10.4.72","101907113145","True","True","None","Online","0","1920x1080","9","20","Desconocido","Grabado: 504 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","294-PK (E2) - ING/NTP 02","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP - INGRESO NTP N - 2","","Device,1.1.00188528801a,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528801a.cam00","10.116.81.68","00:18:85:28:80:1A","4.10.4.72(32621)","4.10.4.72","101907114234","True","True","None","Online","0","1920x1080","9","5","Desconocido","Grabado: 28 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB1-1","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-SUBSUELO1","","Device,1.1.001885288034,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288034.cam00","10.116.82.76","00:18:85:28:80:34","4.10.4.72(32621)","4.10.4.72","101907114260","True","True","None","Online","0","1920x1080","8","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB1-3","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-SUBSUELO1","","Device,1.1.001885288040,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288040.cam00","10.116.82.78","00:18:85:28:80:40","4.10.4.72(32621)","4.10.4.72","101907114272","True","True","None","Online","0","1920x1080","8","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","867-NTP-PIR-2","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-PREEMBARQUE","","Device,1.1.001885288f5f,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288f5f.cam00","10.116.82.67","00:18:85:28:8F:5F","4.10.4.72(32621)","4.10.4.72","101907158143","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB1-4","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-SUBSUELO1","","Device,1.1.001885288f60,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288f60.cam00","10.116.82.82","00:18:85:28:8F:60","4.10.4.72(32621)","4.10.4.72","101907158144","True","True","None","Online","0","1920x1080","9","20","Desconocido","Grabado: 452 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","868-NTP-PIR-3","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-PREEMBARQUE","","Device,1.1.001885288f65,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288f65.cam00","10.116.82.66","00:18:85:28:8F:65","4.10.4.72(32621)","4.10.4.72","101907158149","True","True","None","Online","0","1920x1080","9","20","Desconocido","Grabado: 212 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP-SUB 2-8","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","Unknown","","Device,1.1.001885289389,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885289389.cam00","10.116.82.160","00:18:85:28:93:89","3.28.0.82(27700)","4.14.0.102","101907169209","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 489 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","811-NTP-HPART-14","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","NTP-HPART-PASILLO","","Device,1.1.00188528924e,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528924e.cam00","10.116.82.103","00:18:85:28:92:4E","3.28.0.82(27700)","4.14.0.102","101907168894","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 452 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","155-PK(E2)-MN0-ING/EGR","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP -CABINA DE COBRO/MULTINIVEL","","Device,1.1.001885288f67,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288f67.cam00","10.116.81.109","00:18:85:28:8F:67","4.10.4.72(32621)","4.10.4.72","101907158151","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 28 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP- CONECTOR  EMPLEADOS","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","NTP - CONECTOR","","Device,1.1.00188528923e,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528923e.cam00","10.116.80.246","00:18:85:28:92:3E","3.28.0.82(27700)","4.14.0.102","101907168878","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 489 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","2.0C-H4A-D1-IR-B(2658153)","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","Unknown","","Device,1.1.001885288f69,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288f69.cam00","10.116.82.83","00:18:85:28:8F:69","4.10.4.72(32621)","4.10.4.72","101907158153","True","True","None","Online","0","1920x1080","8","20","Desconocido","Grabado: 504 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP SUB 2-6","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","Unknown","","Device,1.1.001885289237,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885289237.cam00","10.116.82.159","00:18:85:28:92:37","3.28.0.82(27700)","4.14.0.102","101907168871","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 489 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","NTP SUB 2-5 UTA BAJA","Avigilon (ONVIF)","3.0C-H4SL-D1-IR","Unknown","","Device,1.1.001885289248,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885289248.cam00","10.116.82.153","00:18:85:28:92:48","3.28.0.82(27700)","4.14.0.102","101907168888","True","False","None","FirmwareUpgradeRequied","0","2048x1536","8","10","Desconocido","Grabado: 458 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","869-NTP-PIR-4","Avigilon (ONVIF)","2.0C-H4A-D1-IR-B","NTP-PREEMBARQUE","","Device,1.1.001885288fb9,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885288fb9.cam00","10.116.82.65","00:18:85:28:8F:B9","4.10.4.72(32621)","4.10.4.72","101907158233","True","True","None","Online","0","1920x1080","9","10","Desconocido","Grabado: 489 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
